STATION CODE,LOCATIONS,STATE,D.O. (mg/l),PH,B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),WQI
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,8.4,7.1,1.2,3.08,18.0,42.94079797101448
1155,"KARMANA AT MOONNATHNANMUKKU, KERALA",KERALA,6.8,6.984999999999999,1.1,0.92,0.92,47.76901527536232
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,6.8,7.7,2.3,1.33,3.0,70.28989594202899
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMIL NADU,7.1,6.94,0.94,0.15,10.0,43.62499773913044
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,2.0,6.8,2.4,0.2,456.0,88.78710318840581
1570,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,6.5,7.0,1.3,0.27,63.0,55.09714347826088
1570,HOSDURG,KERALA,6.2,7.0,1.4,0.27,670.0,70.70786434782609
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,6.9,6.95,0.62,0.52,1525.0,76.11657498550726
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",PUNJAB,2.9,7.3,13.0,3.9,3050.0,250.6802739130435
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,7.4,7.1,1.4,0.1,475.0,59.51529420289855
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",GUJARAT,7.3,7.9,0.5,1.0,161.0,59.0273011594203
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",PUNJAB,3.1,7.6,10.0,3.7,6000.0,301.23553333333336
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",GUJARAT,7.93,8.32,1.46,0.28,4.0,68.52293333333333
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,7.1,7.7,1.5,0.34,13.0,61.90771507246377
1155,KARAMANA AT MOONNATTUMUKKU,KERALA,0.6,7.0,14.1,1.49,8542.0,385.3496205797102
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,7.3,7.3,2.0,1.65,17.0,58.61120782608696
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,7.0,7.7,2.1,0.5,3.0,67.46481536231884
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,6.8,8.2,3.1,0.62,9000.0,295.6777692753623
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,4.6,6.9,0.6,0.11,168.0,55.50684231884058
1455,"RUSHIKULYA AT GANJAM U/S, ODISHA",ODISHA,7.2,8.0,1.5,0.7,1468.0,99.77196811594204
2297,ANCHARAKANDY AT MERUVAMBA,KERALA,6.9,6.1,0.6,0.49,73.0,28.45694898550724
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,1.5,6.6,3.6,0.92,881.0,108.21367797101448
1393,DAMANGANGA AT D/S OF MADHUBAN,DAMAN,6.7,7.7,5.0,1.31,8.5,94.80119623188406
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,GUJARAT,2.9,8.3,5.6,0.1,49.0,132.0618672463768
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,5.4,7.2,11.7,0.78,279.0,157.86772
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMIL NADU,7.4,6.8,1.3,0.1,115.0,45.34619420289855
2276,"BICHOLIM VARAZAN NAGAR, BICHOLIM",GOA,7.4,6.5,2.3,0.49,5868.0,179.75463420289856
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,6.4,7.6,3.4,0.42,95.0,82.2008504347826
18,"PERIYAR AT KALADY, KERALA",KERALA,6.9,6.8,0.8,0.22,261.0,46.78160898550725
3187,RIVER MANDOVI NEAR HOTEL MARRIOT,GOA,6.1,7.6,1.8,0.06,6668.0,216.72269130434785
3182,RIVER ZUARI AT MARCAIM JETTY,GOA,5.8,7.3,1.9,0.4,3428.0,141.3932455072464
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,7.3,7.2,1.9,3.3,24.0,56.32620782608696
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,7.4,7.0,1.6,3.3,17.0,49.57228086956522
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,6.6,7.2,2.7,0.2,21.0,66.6445231884058
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,6.4,8.0,2.4,0.5066666666666667,12325.0,355.61826599033816
1476,"MANDOVI AT TONCA, MARCELA",GOA,5.9,6.7,1.5,0.14,1638.0,87.44163188405798
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,7.2,7.3,1.5,0.1,4.0,54.261228115942025
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,6.7,7.7,3.0,0.89,30.0,77.52235623188406
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",TAMILNADU,6.8,6.8,9.4,0.55,22.0,117.919895942029
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,5.4,7.3,1.8,0.06,350.0,73.68766
2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,6.1,6.9,4.2,3.1,65.0,78.27390463768116
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMIL NADU,6.7,7.6,1.23,0.18,12.0,59.66308556521739
1568,"MAHI VALAYAM, KERALA",KERALA,7.3,6.5,0.5,0.21,233.0,36.13528782608696
2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,5.9,7.6,5.0,1.79,166.0,103.48983188405796
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,6.8,7.7,5.2,0.3,11.0,96.00684260869564
2288,R PALLICKAL AT NELLIMUKAL,KERALA,6.8,6.9,0.9,1.8,215.0,48.82422260869566
2427,VANSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ORISSA,7.2,8.0,1.4,0.57,677.0,80.82781478260868
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,6.6,8.1,3.9,0.26,165.0,95.8790231884058
2676,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",MAHARASHTRA,6.3,8.3,3.3,1.78,4.0,92.2372507246377
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,7.6,7.413333333333333,1.9,0.11,0.11,57.71017728985507
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,7.6,7.640000000000001,1.2,0.0125,268.1111111111111,61.46227317874399
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,6.9,6.5,1.0,0.42,540.0,49.45763565217391
3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,6.9,2.6,3.2,1.17,3.0,-10.579224347826104
1563,"AMARAVILA, KERALA",KERALA,6.4,7.0,1.4,0.7,3850.0,138.28760376811596
1569,R KUPPAM AT THALIPARAMBA,KERALA,6.5,6.9,1.8,0.52,711.0,71.9344168115942
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,7.2,7.8,1.3,1.59,29937.0,729.6492747826088
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,6.7,8.0,3.6,0.31,45.0,88.31734289855073
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,1.5,6.3,1.5,0.12,298.0,71.03287130434782
1569,"R KUPPAM AT THALIPARAMBA, KERALA",KERALA,5.9,6.8,1.5,0.4,70.0,56.35747855072464
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,5.8,6.3,0.7,0.1,633.0,50.72942550724638
1717,"KODRA DAM, MOUNT ABU, ",RAJASTHAN,5.2,7.3,0.9,0.59,4.0,58.65416057971014
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,6.8,6.9,0.4,0.52,207.0,44.090495942028994
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,7.7,7.2,1.0,2.0,253.0,51.438746666666674
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,5.6,7.9,1.1,0.8,4.0,68.90749275362319
1384,"MANIMALA AT THONDRA, KERALA",KERALA,6.4,6.2,0.7,0.4,1375.0,62.61534376811594
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,6.1,8.1,1.9,0.43,16100.0,443.1029846376811
1444,KALI AT D/S WEST COAST PAPER MILL,KARNATAKA,7.3,7.3,4.2,2.43,116.0,80.44348782608695
2335,R PERIYAR AT KALAMASSERY,KERALA,5.2,6.8,1.8,0.33,1123.0,83.13457391304347
2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,6.8,7.2,3.1,1.4,4.25,68.72237427536231
1865,RIVER DHADAR AT KOTHADA,GUJARAT,2.5,7.5,6.0,0.6,16.0,120.68518173913044
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",TAMILNADU,6.7,7.6,3.3,0.16,90.0,79.73038289855073
18,PERIYAR AT KALADY,KERALA,7.2,6.8,1.1,0.24,513.0,54.0031347826087
3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,7.5,7.1,1.4,2.88,12.0,48.87947391304348
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMIL NADU,6.9,6.65,2.0,0.51,0.51,48.74864865217392
1702,GHAGGAR AT U/S JHARMAL NADI,PUNJAB,5.1,7.4,16.0,14.85,3475.0,275.5845608695652
1442,"VAMANAPURAM, KERALA",KERALA,7.6,6.7,0.7,4.17,295.0,41.998506956521744
1567,KUTTIYADY ESTATE,KERALA,7.1,6.8,0.6,0.22,86.0,39.89487507246377
1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,7.0,6.825555555555557,0.6,0.28,0.28,39.66466247342998
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,7.8,7.8,1.3,0.4,9.0,58.438606376811606
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,6.0,7.55,3.12,0.9,2600.0,138.55430826086956
2168,MITHI RIVER,MAHARASHTRA,3.6,7.4,30.5,1.5,534.0,343.4060052173913
1980,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,GUJARAT,2.0,7.7,32.3,7.0,22474.0,861.4805698550724
1571,R KARINGODE AT KAKKADAVU,KERALA,7.3,7.0,0.7,0.18,65.0,42.83990782608696
2331,BHARATHAPUZHA AT KUTTIPPURAM,KERALA,6.2,7.3,1.0,0.46,296.0,61.24183768115942
1384,"MANIMALA AT THONDRA, KERALA",KERALA,6.73,6.87,0.93,0.46,1973.0,88.0532368115942
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,6.2,6.5,1.5,0.8,349.0,53.34955101449274
2707,"SURYA AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",MAHARASHTRA,7.0,8.0,3.5,0.64,190.0,89.64460202898552
1546,KHANDEPAR AT OPA NAN PONDA,GOA,7.1,6.8,0.8,0.17,716.0,56.3334484057971
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,7.8,7.0,1.4,2.0,8.0,45.52021971014493
2298,R KUPPAM AT RAYAROM,KERALA,7.7,7.2,1.0,0.28,29.0,46.23275333333334
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,7.3,7.1,2.0,2.4,24.0,55.37568782608696
2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,6.9,7.7,3.3,1.0,77.0,80.28080898550725
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,7.0,7.7,3.8,0.4,131.0,85.37728202898553
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,6.4,7.0,1.0,0.4266666666666667,457.0,58.626559323671486
2304,R MOGRAL AT MOGRAL BR.,KERALA,6.3,6.5,1.1,0.3,830.0,59.90771739130435
2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,6.5,7.5,3.4,1.72,4.0,79.3327168115942
1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,3.4,6.7,2.3,1.11,271.0,76.06801913043478
3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,5.8,6.9,3.1,4.9,197.0,73.0471055072464
1569,"THALIPARAMBA, KERALA",KERALA,5.9,7.1,0.7,4.13,118.0,54.399291884057966
2286,R AYROOR AT AYROOR BRIDGE,KERALA,6.7,7.3,1.1,0.35,1163.0,79.15671623188406
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMIL NADU,7.52,6.61,1.5,0.28,10.0,40.84641585507247
2296,R THALLASSERY AT PATHIPPALAM,KERALA,6.0,6.6,1.5,3.69,168.0,51.92601826086957
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,6.0,7.2,0.7,0.38,765.0,68.31596492753624
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,6.0,7.8,9.6,3.0,16250.0,525.6954782608695
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,KARNATAKA,6.7,7.2,1.0,0.67,11.0,50.68428289855073
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,5.3,7.4,10.0,3.1,7000.0,306.96540028985515
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,7.1,7.03,2.1,1.0,1675.0,92.85676107246375
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,5.5,6.6,1.7,0.4,290.0,58.77208637681159
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,6.4,7.2,1.0,0.0,137.0,55.09233043478261
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,7.5,7.4,1.7,3.5,26.0,57.15150057971015
2168,MITHI RIVER,MAHARASHTRA,3.3,7.6,19.4,1.78,1195.0,269.93173942028983
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",PUNJAB,5.2,6.7,28.0,5.9,17500.0,688.1411805797101
1442,"VAMANAPURAM, KERALA",KERALA,7.23,6.87,1.1,0.85,1600.0,78.9120960289855
1545,RIVER MADAI AT DABOS NAN  VALPOI,GOA,7.3,5.9,1.3,0.27,6.0,27.753127826086963
3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,2.7,7.1,35.4,14.84,41000.0,1293.9172144927536
2294,R KALLAI AT KALLAI BRIDGE,KERALA,3.6,7.3,2.6,0.59,64259.0,1533.375711884058
1456,"RUSHIKULYA AT GANJAM D/S, ODISHA",ODISHA,6.6,7.8,1.5,0.9,1671.0,109.11721652173914
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,6.8,7.0,0.4,0.25,255.0,46.888795942028985
1456,RUSHIKULYA AT GANJAM D/S,ORISSA,8.2,8.0,2.0,0.94,624.0,84.30315855072466
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,6.5,7.5,0.8,0.08,275.0,60.961310144927545
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,6.5,6.9,2.0,1.0,340.0,63.92843681159422
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,3.0,6.6,2.0,0.39,357.0,74.80752695652176
2948,"BANDI AT HEMAWAS DAM, PAL",RAJASTHAN,6.4,8.0,1.2,0.35,5.0,67.70085710144929
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,4.0,6.8,3.0,0.8,4.0,74.33846405797102
1338,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,6.5,6.7,1.2,0.26,562.0,57.90071014492754
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,6.7,8.12,1.53,0.15,10.0,71.32352956521738
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,4.87,7.37,12.0,1.37,3500.0,243.16844753623192
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,6.6,7.6,3.4,0.68,97.0,81.3172431884058
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,6.7,7.6,4.13,0.28,260.0,90.91850289855071
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMIL NADU,6.8,6.5,0.9,0.11,111.0,39.34732927536232
3183,"RIVER SAL AT KHAREBAND, MARGAO",GOA,2.2,6.5,4.7,1.2,11210.0,343.80462260869564
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,6.7,6.9,1.2,0.32,953.0,68.41865623188407
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",MAHARASHTRA,6.1,7.3,6.1,0.5,30.0,100.87223797101448
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,8.23,7.05,1.4,3.2,243.0,49.72740579710144
2284,R NEYYAR AT ARUVIPURAM,KERALA,6.6,6.7,0.7,0.32,463.0,50.1225831884058
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,6.5,6.7,1.2,0.2,136.0,47.96959014492754
1568,VALAYAM,KERALA,6.9,7.1,0.5,0.33,225.0,48.30645565217391
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,7.1,6.675,2.0,0.1,0.1,48.18874107246377
3458,KARAPUZHA DAM AT WAYANAD,KERALA,6.9,7.4,0.5,0.35,50.0,49.59634231884058
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,8.0,7.0,1.1,0.11,3.0,41.63238579710145
3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,4.9,7.1,14.2,11.61,10417.0,409.03493478260873
1565,"PAMBA DOWN, KERALA",KERALA,5.4,6.85,1.08,0.46,4955.0,162.63057933333334
3370,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,7.6,7.2,1.2,2.0,16.0,48.36211362318841
2286,R AYROOR AT AYROOR BRIDGE,KERALA,5.3,6.9,1.3,0.66,305.0,61.50002695652175
2334,RIVER PERIYAR AT PATHALAM,KERALA,5.8,6.5,1.5,0.37,199.0,51.75480550724639
1434,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESHWAR,GUJARAT,2.2,8.0,17.9,0.86,10478.0,473.1322692753623
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,7.08,7.25,0.99,0.37,238.0,54.68955846376812
3188,RIVER TIRACOL AT TIRACOL,GOA,6.5,7.5,2.0,0.1,864.0,84.88703681159419
2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",MAHARASHTRA,6.4,8.0,4.2,3.91,17.0,94.91414376811592
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,7.2,7.2,1.6,0.1,1554.0,88.24050811594205
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,7.2,7.5,3.3,0.9,38.0,74.4786347826087
2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",GOA,6.2,7.0,1.8,0.46,11.0,56.69329768115941
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,7.2,6.9,1.7,3.04,26.0,49.84422811594203
1338,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,6.8,7.0,1.3,0.32,648.0,63.89988927536232
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,6.4,7.1,3.9,0.47,60.0,77.19817710144926
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,7.2,7.0,1.9,3.7,28.0,53.47028811594202
1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,6.5,6.5,1.1,0.52,610.0,54.26665681159421
2671,"KUNDALIKA NEAR SALAV BDG (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,5.2,7.9,9.5,1.1,126.0,157.21858057971014
2298,R KUPPAM AT RAYAROM,KERALA,7.0,6.6,0.8,0.42,123.0,39.56936869565217
1442,"VAMANAPURAM, KERALA",KERALA,7.1,7.0,1.0,0.78,750.0,61.97902173913044
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,7.3,7.362,5.6,0.6,0.6,91.10366782608696
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,6.8,7.0,1.5,0.14,8.0,51.07452927536233
1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,TAMILNADU,6.8,7.5,2.1,0.51,274.0,71.23052260869568
1149,"KOLAK AT PATALIA BDG., GUJARAT",GUJARAT,4.5,7.6,7.43,0.53,99.0,127.33438927536233
1475,ZUARI AT PANCHAWADI,GOA,6.3,6.9,1.7,0.1,3243.0,126.1358307246377
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMIL NADU,6.8,6.6,1.88,0.2,118.0,49.94724927536232
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,6.92,6.95,0.47,0.11,165.0,44.03449292753624
17,PERIYAR NEAR ALWAYENANELOOR,KERALA,5.6,6.9,1.5,0.4,655.0,69.99001942028987
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,6.7,7.44,4.4,0.65,23.0,85.27326223188408
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,6.6,7.7,3.7,1.55,415.0,92.89908318840578
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,6.5,7.7,1.6,0.0125,302.0,72.07673014492755
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,7.7,7.2,1.6,3.0,27.0,51.78152
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,7.4,6.9,2.0,0.15,5.0,51.58104086956522
3372,RILANG RIVER,MEGHALAYA,7.9,7.3,1.4,1.0,12.0,50.22465942028985
1475,ZUARI AT PANCHAWADI,GOA,6.9,6.44,2.3,0.23,12.0,48.06420031884058
2289,R KARUVANNURR AT KARUVANNUR BDG.,KERALA,5.5,6.5,1.9,0.1,1300.0,81.1371463768116
1568,"R MAHE AT VALAYAM, KERALA",KERALA,7.0,7.4,1.0,0.38,496.0,63.57493536231885
1718,GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629,RAJASTHAN,4.8,7.5,2.4,0.72,3.0,77.27882173913044
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,7.3,7.0,1.8,3.3,20.0,51.88566782608696
1702,"U/S JHARMAL NADI, PUNJAB",PUNJAB,4.5,7.4,22.7,3.07,13000.0,561.604015942029
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,6.6,7.7,1.3,0.0,201.0,66.69095652173914
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,8.1,8.0,2.3,0.45,2272.0,120.32183217391304
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,6.4,7.7,0.6,0.9,56.0,58.2896904347826
2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,6.2,8.1,1.0,0.7,4.0,68.65579768115941
1565,"PAMBA DOWN, KERALA",KERALA,3.9,6.9,0.5,0.7,155.0,57.74445768115943
2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",GOA,7.1,6.2,1.4,0.56,7.0,34.84844840579711
2286,R AYROOR AT AYROOR BRIDGE,KERALA,6.3,6.9,1.3,0.99,750.0,66.69745739130435
1448,NAGAVALLI AT THOTAPALLI REGULATOR,ANDHRA PRADESH,6.9,7.8,0.89,0.86,152.0,63.65866231884058
2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",MAHARASHTRA,7.1,7.5,3.0,0.6,136.0,74.48222173913045
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,6.52,6.5,1.31,0.23,334.0,49.407474753623184
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,5.7,7.2,2.0,0.2,4953.0,175.36350579710148
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",GUJARAT,0.6,7.1,36.5,1.7,4450.0,494.79584057971016
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,5.5,7.4,0.8,0.0,4.0,57.92459304347828
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,8.1,7.2,5.4,1.95,213.0,87.59463217391306
2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,6.9,7.3,3.3,1.6,4.5,72.67971898550724
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,6.8,7.9,4.9,0.8,15.0,98.13450927536236
2305,R SHRIYA AT ANGADIMOGARU,KERALA,6.9,7.1,0.9,0.16,152.0,50.21096898550724
1573,"IRUMPANAM, KERALA",KERALA,2.4,6.43,2.02,1.05,133.0,70.04369469565218
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,6.8,7.4,3.2,0.86,51.0,74.07394927536231
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",GUJARAT,4.3,8.4,6.5,1.68,5.0,131.82453652173913
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMIL NADU,7.4,7.6,1.2,0.09,48.914,56.82415026956521
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,6.4,7.6,3.7,2.14,5.0,85.22888376811594
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,6.9,7.7,3.9,0.37,207.0,88.42164898550723
